VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
9552,M S WALKER INC,27166,Dom Giraud 14 CdR Rouge,12.66,18.99,750.0,168.0,2126.8799999999997,74.0,1405.2600000000002,816.57,8.21,55551.819999999985,-721.6199999999994,-51.351351351351305,0.44047619047619047,0.6607142857142859
9165,ULTRA BEVERAGE COMPANY LLP,15350,Kitaya Ai No Hime Sprkl Sake,7.38,10.99,180.0,288.0,2125.4399999999996,272.0,2989.2800000000016,2022.160000000001,7.589999999999991,68054.70000000003,863.840000000002,28.89792859819092,0.9444444444444444,1.4064287865100884
4425,MARTIGNETTI COMPANIES,25604,Ramey Annum Cab Svgn Napa,62.49,94.99,750.0,34.0,2124.66,25.0,2374.75,1804.81,2.75,144929.24,250.09000000000015,10.531213811980214,0.7352941176470589,1.1177082450839193
4692,KOBRAND CORPORATION,22065,Dom Zind Humbrecht Rsl 12,14.96,21.99,750.0,142.0,2124.32,119.0,2616.8100000000004,1759.2000000000005,13.190000000000001,9139.38,492.49000000000024,18.820242967582672,0.8380281690140845,1.2318341869398208
12546,JIM BEAM BRANDS COMPANY,547,DeKuyper Buttershots,10.31,12.99,1000.0,206.0,2123.8599999999997,212.0,2753.880000000001,2299.2300000000014,222.59999999999982,123880.96999999999,630.0200000000013,22.8775400525804,1.029126213592233,1.2966391381729498
4692,KOBRAND CORPORATION,25507,Masi Frescaripa Bardolino Cl,8.16,11.99,750.0,260.0,2121.6000000000004,129.0,1546.71,743.3800000000002,14.360000000000003,9139.38,-574.8900000000003,-37.16857070814829,0.49615384615384617,0.7290299773755655
1392,CONSTELLATION BRANDS INC,21325,Kim Crawford Pnt Gr Homstead,18.61,26.99,750.0,114.0,2121.5400000000004,53.0,1553.4700000000003,1019.6500000000001,5.870000000000001,79528.99,-568.0700000000002,-36.56781270317419,0.4649122807017544,0.7322369599441915
90011,FORTUNE WINE BROKERS LLC,12306,Jelu Malbec Rose San Juan,8.96,12.99,750.0,236.0,2114.56,147.0,1992.5300000000007,1451.9300000000007,16.25000000000001,238.61,-122.02999999999929,-6.124374538902765,0.6228813559322034,0.9422905947336565
10754,PERFECTA WINES,21459,Chateau Montrose St Estephe,100.65,152.99,750.0,21.0,2113.65,26.0,3977.7400000000002,1835.88,2.9100000000000006,28720.52,1864.0900000000001,46.86304283336769,1.2380952380952381,1.881929363896577
2000,SOUTHERN GLAZERS W&S OF NE,27494,F Coppola Derctor Jaws Chard,12.58,18.99,750.0,168.0,2113.44,32.0,607.6800000000001,474.75,3.540000000000001,19016.59,-1505.76,-247.78830963665084,0.19047619047619047,0.2875312287076993
2000,SOUTHERN WINE & SPIRITS NE,43022,Ceretto Barbaresco,25.16,37.99,750.0,84.0,2113.44,9.0,341.90999999999997,341.90999999999997,0.99,19016.59,-1771.5300000000002,-518.1275774326579,0.10714285714285714,0.16177890074948897
4425,MARTIGNETTI COMPANIES,41864,Elvio Tintero Moscato D'Asti,7.33,15.99,750.0,288.0,2111.0400000000004,330.0,3626.7000000000016,1934.240000000001,36.64999999999999,144929.24,1515.6600000000012,41.79171147324015,1.1458333333333333,1.7179683947248754
9552,M S WALKER INC,38412,Excelsior S Afr Chard,5.88,10.99,750.0,359.0,2110.9199999999996,352.0,3322.4800000000014,1920.9700000000012,39.02999999999998,55551.819999999985,1211.5600000000018,36.46553177144787,0.9805013927576601,1.5739487995755415
7153,PINE STATE TRADING CO,26198,Chronic Cellars Pink Pedals,11.76,17.99,750.0,179.0,2105.04,48.0,797.5200000000001,713.57,5.29,15884.819999999998,-1307.52,-163.94823954258197,0.2681564245810056,0.3788621593888953
17033,SEA BREEZE CELLARS LLC,24669,Darioush Cab Franc Napa Vly,38.95,59.99,750.0,54.0,2103.3,24.0,1439.76,959.84,2.6500000000000004,549.5500000000002,-663.5400000000002,-46.086847807968006,0.4444444444444444,0.6845243189273997
90047,CRUSH WINES,18346,Kistler Pinot Noir RRV,36.18,54.99,750.0,58.0,2098.44,58.0,3189.42,329.94,6.510000000000002,1457.7299999999998,1090.98,34.20621931260229,1.0,1.5199004975124377
7153,PINE STATE TRADING CO,22942,Clos de Marquis 09 St Julien,161.37,233.99,1500.0,13.0,2097.81,24.0,5615.76,2807.88,5.390000000000001,15884.819999999998,3517.9500000000003,62.64423693320228,1.8461538461538463,2.67696311868091
10754,PERFECTA WINES,24858,Ch Plaisance Cuvee Alix Roug,10.13,14.99,750.0,207.0,2096.9099999999994,289.0,4290.110000000001,1250.1500000000005,32.33999999999999,28720.52,2193.200000000001,51.122232297073985,1.396135265700483,2.0459199488771582
2000,SOUTHERN WINE & SPIRITS NE,26225,Jarvis Cab Svgn Napa,83.86,129.99,750.0,25.0,2096.5,9.0,1169.91,389.97,1.01,19016.59,-926.5899999999999,-79.20181894333751,0.36,0.5580300500834725
9165,ULTRA BEVERAGE COMPANY LLP,18629,Viberti Langhe Nebbolio,13.79,19.99,750.0,152.0,2096.08,249.0,5043.510000000001,2210.9100000000008,27.779999999999998,68054.70000000003,2947.430000000001,58.440054644483716,1.638157894736842,2.4061629327124927
9552,M S WALKER INC,26860,Lagar Da Condesa Albarino,11.64,16.99,750.0,180.0,2095.2000000000007,117.0,1987.8300000000008,1563.0800000000006,12.920000000000002,55551.819999999985,-107.36999999999989,-5.401367320143063,0.65,0.9487542955326461
10754,PERFECTA WINES,36065,Ch Montrose 10,174.48,349.99,750.0,12.0,2093.7599999999998,20.0,5059.8,1264.95,2.25,28720.52,2966.0400000000004,58.61970828886518,1.6666666666666667,2.4166093535075657
3960,DIAGEO NORTH AMERICA INC,722,Ciroc Coconut Vodka,6.71,8.99,200.0,312.0,2093.52,194.0,1600.0600000000002,358.6,40.740000000000016,257032.07000000007,-493.4599999999998,-30.840093496493864,0.6217948717948718,0.7642917192097521
10754,PERFECTA WINES,27318,W Selyum Pnt Nr Foss Vyd RRV,58.1,85.99,750.0,36.0,2091.6000000000004,5.0,429.95,343.96,0.55,28720.52,-1661.6500000000003,-386.4751715315735,0.1388888888888889,0.20556033658443293
90024,VINILANDIA USA,44785,Scagliola Barbera D'Asti Frm,12.9,19.99,750.0,162.0,2089.7999999999997,158.0,3158.4200000000005,1779.1100000000006,17.53000000000001,2802.6400000000003,1068.6200000000008,33.83400561040016,0.9753086419753086,1.511350368456312
12546,JIM BEAM BRANDS COMPANY,3236,Pinnacle Pecan Pie,6.78,12.99,750.0,308.0,2088.24,961.0,9123.389999999976,4644.110000000002,757.3300000000004,123880.96999999999,7035.149999999976,77.1111396092899,3.1201298701298703,4.368937478450742
9165,ULTRA BEVERAGE COMPANY LLP,20427,Fattoria Heba Marellino 11,11.4,16.99,750.0,183.0,2086.2000000000003,365.0,6201.349999999995,2344.620000000001,40.73999999999998,68054.70000000003,4115.149999999994,66.35893797318322,1.994535519125683,2.9725577605215197
10754,PERFECTA WINES,21466,Ch La Mission Haut Brion P-L,298.01,449.99,750.0,7.0,2086.0699999999997,7.0,3149.9300000000003,899.98,0.79,28720.52,1063.8600000000006,33.774083868530425,1.0,1.5099828864803198
4425,MARTIGNETTI COMPANIES,11856,Albola Chianti,7.53,10.99,750.0,277.0,2085.8099999999995,251.0,3025.4900000000016,2056.2900000000013,27.759999999999998,144929.24,939.6800000000021,31.058770645416168,0.9061371841155235,1.450510832722061
9744,FREDERICK WILDMAN & SONS,26699,JJ Vincent Bourgogne Blnc 14,12.41,18.99,750.0,168.0,2084.8799999999997,61.0,1158.39,797.5800000000002,6.740000000000001,3999.9299999999994,-926.4899999999996,-79.98083546991941,0.3630952380952381,0.5556147116380801
9552,M S WALKER INC,24883,Foz Arouce 11 Beira Atlantic,12.41,17.99,750.0,168.0,2084.8799999999997,154.0,2830.460000000001,2228.790000000001,17.01000000000001,55551.819999999985,745.5800000000013,26.34130141390449,0.9166666666666666,1.3576129081769701
9744,FREDERICK WILDMAN & SONS,26729,Hecht & Bannier Cotes du Rou,12.41,18.99,750.0,168.0,2084.8799999999997,168.0,3190.32,151.92,18.89,3999.9299999999994,1105.4400000000005,34.64981569246974,1.0,1.5302175664786466
12546,JIM BEAM BRANDS COMPANY,3402,Pinnacle Vanilla,10.31,12.99,750.0,202.0,2082.6200000000003,229.0,2974.7100000000014,1701.690000000001,180.37999999999994,123880.96999999999,892.090000000001,29.989141798696366,1.1336633663366336,1.4283498669944594
1587,VINEYARD BRANDS INC,45331,Cono Sur Vision Cab Svgn,7.28,10.99,750.0,286.0,2082.079999999999,256.0,2811.4400000000014,1794.380000000001,28.37,6070.089999999999,729.3600000000024,25.942577469197353,0.8951048951048951,1.3503035426112362
3252,E & J GALLO WINERY,46164,Barefoot Merlot Cal,4.27,6.49,187.0,487.0,2079.4899999999975,452.0,2933.4800000000005,577.6100000000001,12.829999999999998,61966.909999999996,853.990000000003,29.111839862552426,0.9281314168377823,1.410672809198411
8112,MOET HENNESSY USA INC,46802,Dom Chandon Rose Spklg,3.26,4.99,187.0,636.0,2073.36,689.0,3438.110000000002,858.2800000000007,19.559999999999995,48347.26,1364.7500000000018,39.69477416371207,1.0833333333333333,1.6582310838445815
1392,CONSTELLATION BRANDS INC,23665,Cooks Brut,5.19,7.99,187.0,399.0,2070.810000000001,346.0,2593.5400000000013,1181.4400000000007,10.000000000000002,79528.99,522.7300000000005,20.155077615922647,0.8671679197994987,1.2524277939550226
3252,E & J GALLO WINERY,46371,Carlo Rossi RSV Cab Svgn Cal,11.25,16.99,5000.0,184.0,2070.0,172.0,2922.28,679.6,129.0,61966.909999999996,852.2800000000002,29.164898640787335,0.9347826086956522,1.4117294685990338
9165,ULTRA BEVERAGE COMPANY LLP,20375,Duval-Leroy Femme de Chmpgne,137.92,199.99,750.0,15.0,2068.8,21.0,4199.79,1599.92,2.3500000000000005,68054.70000000003,2130.99,50.74039416256526,1.4,2.0300609048723897
12546,JIM BEAM BRANDS COMPANY,4415,Cruzan Banana Flavored Rum,8.72,10.99,750.0,237.0,2066.640000000001,217.0,2384.830000000001,1384.7400000000005,170.92999999999998,123880.96999999999,318.19000000000005,13.342250810330295,0.9156118143459916,1.1539648898695467
2242,DELICATO VINEYARDS INC,16248,Domino Pnt Grigio,5.51,7.99,1500.0,375.0,2066.249999999998,375.0,2996.2500000000014,583.2700000000002,84.31000000000003,7982.649999999999,930.0000000000032,31.038798498122745,1.0,1.4500907441016353
1392,CONSTELLATION BRANDS INC,12593,Ravenswood Belloni Znfdl,18.61,29.99,750.0,111.0,2065.7100000000005,141.0,3997.5900000000006,2911.9700000000003,15.600000000000009,79528.99,1931.88,48.32611648518232,1.2702702702702702,1.9352135585343537
9552,M S WALKER INC,23157,Champlain Orchards Sprklng C,17.21,25.99,375.0,120.0,2065.2000000000003,103.0,2676.9700000000003,1871.2800000000002,5.980000000000002,55551.819999999985,611.77,22.8530764259592,0.8583333333333333,1.296227968235522
2000,SOUTHERN WINE & SPIRITS NE,24311,Ch Calon 12 Segur St-Estphe,60.68,87.99,750.0,34.0,2063.12,57.0,5015.43,3343.62,6.3100000000000005,19016.59,2952.3100000000004,58.864544017163034,1.6764705882352942,2.430992865175075
9165,ULTRA BEVERAGE COMPANY LLP,21027,Kinsella Est Cab Svgn 10,79.3,119.99,750.0,26.0,2061.7999999999997,42.0,4829.579999999999,3104.7299999999996,4.66,68054.70000000003,2767.7799999999993,57.3089171315104,1.6153846153846154,2.3424095450577163
9165,ULTRA BEVERAGE COMPANY LLP,26631,Vignaioli Casdoni Barolo,24.48,35.99,750.0,84.0,2056.3200000000006,21.0,755.7900000000001,611.83,2.31,68054.70000000003,-1300.5300000000007,-172.07557654904147,0.25,0.3675449346405228
4425,MARTIGNETTI COMPANIES,27398,Talley Vyds Stone Corral Pnt,34.24,49.99,750.0,60.0,2054.4,7.0,349.93,349.93,0.77,144929.24,-1704.47,-487.0888463406967,0.11666666666666667,0.1703319704049844
9552,M S WALKER INC,27360,Cappezzana Trefiano Carmigno,34.24,49.99,750.0,60.0,2054.4,6.0,299.94,249.95000000000002,0.66,55551.819999999985,-1754.46,-584.9369873974795,0.1,0.14599883177570092
4425,MARTIGNETTI COMPANIES,18098,Shafer Hillside Cab Svgn,157.89,239.99,750.0,13.0,2052.57,31.0,7594.6900000000005,4654.81,3.45,144929.24,5542.120000000001,72.97361709299524,2.3846153846153846,3.7000881821326432
4425,MARTIGNETTI COMPANIES,24759,Sokol Blosser Evolution Sprk,11.03,21.99,750.0,186.0,2051.58,343.0,4551.969999999996,2586.249999999998,38.119999999999976,144929.24,2500.389999999996,54.92984356223785,1.8440860215053763,2.2187630996597725
653,STATE WINE & SPIRITS,9115,Caffo Limoncino Dell'l Sola,10.35,16.99,750.0,198.0,2049.2999999999993,766.0,11186.839999999964,6554.529999999988,603.6299999999994,8014.98,9137.539999999964,81.6811539272931,3.8686868686868685,5.4588591226272225
1392,CONSTELLATION BRANDS INC,8272,Paul Masson Rose Carafe,2.92,4.49,1000.0,701.0,2046.9199999999994,627.0,3350.2300000000005,438.1800000000002,94.04999999999998,79528.99,1303.310000000001,38.90210522859627,0.8944365192582026,1.6367176049870056
4425,MARTIGNETTI COMPANIES,26420,Villa Russiz Pnt Grigio,16.89,24.99,750.0,121.0,2043.6900000000003,74.0,1849.2600000000002,1224.5100000000002,8.190000000000001,144929.24,-194.43000000000006,-10.513935303851273,0.6115702479338843,0.9048632620407204
2450,DJINN SPIRITS LLC,8976,Beat 3 White Kosher Whiskey,19.99,29.99,750.0,102.0,2038.9800000000005,83.0,2426.1700000000005,1880.3600000000004,65.51999999999997,251.27999999999994,387.19000000000005,15.958898181083764,0.8137254901960784,1.1898939665911388
90047,CRUSH WINES,18761,Eden Vermont Ice Cider,10.61,15.49,187.0,192.0,2037.1199999999992,124.0,1900.7600000000007,1530.0000000000005,3.6700000000000017,1457.7299999999998,-136.35999999999854,-7.173972516256575,0.6458333333333334,0.9330623625510531
4425,MARTIGNETTI COMPANIES,17932,Camp Meeting Ridge Chard,56.57,85.99,750.0,36.0,2036.5200000000002,27.0,2321.7299999999996,1375.84,2.99,144929.24,285.20999999999935,12.284374152033156,0.75,1.1400477284779915
4692,KOBRAND CORPORATION,24202,Taylor Fladgate 40 Yr Tawny,113.07,172.99,750.0,18.0,2035.2599999999998,7.0,1217.93,871.95,0.77,9139.38,-817.3299999999997,-67.10812608277978,0.3888888888888889,0.598414944527972
7154,PREMIER DISTRIBUTORS,23510,Plantaze Vranac Montenegro,7.14,10.99,750.0,285.0,2034.8999999999994,226.0,2483.740000000001,1395.7300000000005,25.130000000000006,432.37000000000006,448.84000000000174,18.071134659827578,0.7929824561403509,1.2205710354317174
10754,PERFECTA WINES,10708,Howling Moon Pnt Nr N Cst,9.08,13.99,750.0,224.0,2033.92,200.0,2798.0,531.6200000000001,22.43,28720.52,764.0799999999999,27.30807719799857,0.8928571428571429,1.3756686595342982
9206,PHILLIPS PRODUCTS CO.,3597,UV Sangria Vodka,6.51,8.99,750.0,312.0,2031.1199999999994,835.0,6796.649999999996,3924.2100000000037,657.9499999999994,2211.83,4765.529999999997,70.1158659045265,2.676282051282051,3.3462572373862685
4425,MARTIGNETTI COMPANIES,23350,Lapierre Raisins 14 Gaulois,9.58,13.99,750.0,212.0,2030.9600000000003,147.0,2056.5300000000007,1035.2600000000002,16.340000000000003,144929.24,25.57000000000039,1.2433565277433534,0.6933962264150944,1.0125901051719386
4425,MARTIGNETTI COMPANIES,2328,Michter's 20 YO Bourbon,406.01,539.99,750.0,5.0,2030.05,5.0,2699.95,2159.96,3.9400000000000004,144929.24,669.8999999999999,24.811570584640453,1.0,1.3299918721213762
17035,PERNOD RICARD USA,899,Absolut Mandrin,14.5,19.99,1000.0,140.0,2030.0,149.0,2990.5100000000007,2354.8200000000006,156.44999999999987,123780.21999999997,960.5100000000007,32.11860184383267,1.0642857142857143,1.4731576354679807
6213,MHW LTD,1364,Bols Pumpkin Spice,7.46,9.99,750.0,272.0,2029.1200000000001,619.0,6183.809999999998,2087.910000000001,487.49999999999983,9621.580000000002,4154.689999999998,67.18657267930288,2.275735294117647,3.0475329206749713
172662,SWEETWATER FARM,2191,Clark & Chesterfield Whiskey,14.7,19.99,375.0,138.0,2028.6000000000006,125.0,2498.750000000001,1819.0900000000006,49.000000000000014,178.34,470.1500000000003,18.815407703851932,0.9057971014492754,1.2317608202701371
4425,MARTIGNETTI COMPANIES,28006,Priest Ranch Coach Gun Red,48.27,69.99,750.0,42.0,2027.3399999999997,0.0,0.0,0.0,0.0,144929.24,-2027.3399999999997,-inf,0.0,0.0
7153,PINE STATE TRADING CO,2797,Wicked 87 Whiskey,0.75,0.99,50.0,2702.0,2026.5,4515.0,4469.850000000024,1637.4600000000105,234.24999999999818,15884.819999999998,2443.350000000024,54.66290815128049,1.6709844559585492,2.2056994818652966
516,BANFI PRODUCTS CORP,19000,L'Ardi Dolcetto D'Acqui,6.66,12.99,750.0,304.0,2024.6400000000003,333.0,3777.6700000000023,2877.4800000000014,36.79999999999997,8510.410000000002,1753.030000000002,46.405059203159645,1.0953947368421053,1.865847755650388
660,SAZERAC NORTH AMERICA INC.,8579,Chi Chi's Orange Cream RTD,6.01,10.99,1750.0,336.0,2019.3599999999988,722.0,5914.779999999998,3847.3300000000036,1327.1499999999983,17932.329999999994,3895.419999999999,65.85908520688851,2.1488095238095237,2.929036922589336
10754,PERFECTA WINES,25868,Comm Bargemone d'Aix Blanc,13.79,19.99,750.0,146.0,2013.34,129.0,2578.7100000000005,1399.3000000000002,14.340000000000003,28720.52,565.3700000000006,21.924528155550664,0.8835616438356164,1.2808119840662782
4425,MARTIGNETTI COMPANIES,20693,Daou Cab Svgn,13.24,32.99,750.0,152.0,2012.48,965.0,19290.349999999973,4437.780000000001,108.17999999999999,144929.24,17277.869999999974,89.5674262001467,6.348684210526316,9.585362339004599
90037,THE PIERPONT GROUP LLC,3770,Miodula Honey Vodka,14.17,22.99,750.0,142.0,2012.1399999999999,383.0,7325.16999999999,4373.720000000001,301.9200000000003,27.980000000000004,5313.02999999999,72.53114944772608,2.6971830985915495,3.640487242438394
9552,M S WALKER INC,24451,Llopart Rose Cava Brut Rsva,15.12,24.99,750.0,133.0,2010.96,196.0,4800.039999999999,1535.3600000000001,21.879999999999995,55551.819999999985,2789.079999999999,58.105349122090644,1.4736842105263157,2.386939571150097
4425,MARTIGNETTI COMPANIES,23840,Roth Est Red Heritage Sonoma,11.68,17.99,750.0,172.0,2008.9600000000003,668.0,12017.319999999976,5379.010000000002,74.45999999999994,144929.24,10008.359999999975,83.2827951656442,3.883720930232558,5.981861261548251
1392,CONSTELLATION BRANDS INC,5223,Paul Masson Red Berry Brandy,6.15,10.99,750.0,326.0,2004.8999999999994,675.0,5469.250000000003,2709.680000000002,531.9200000000001,79528.99,3464.350000000003,63.34232298761259,2.0705521472392636,2.7279415432191154
7154,PREMIER DISTRIBUTORS,23513,Plantaze Merlot Montenegro W,7.48,10.99,750.0,268.0,2004.6399999999999,169.0,1857.3100000000004,1022.0700000000004,18.790000000000003,432.37000000000006,-147.32999999999947,-7.932439926560425,0.6305970149253731,0.9265055072232423
8004,SAZERAC CO INC,5487,Fire Water Hot Cinnamon,10.36,13.99,750.0,193.0,1999.4799999999996,199.0,2784.01,769.4500000000002,156.74999999999997,50293.62000000002,784.5300000000007,28.179855675805783,1.0310880829015545,1.3923670154240106
10754,PERFECTA WINES,6525,Du Peyrat Organic Cognac,29.4,39.99,750.0,68.0,1999.1999999999998,177.0,7078.23,5078.7300000000005,139.61999999999995,28720.52,5079.03,71.75565077710105,2.6029411764705883,3.540531212484994
3252,E & J GALLO WINERY,15259,Laguna Chard,9.33,13.99,750.0,214.0,1996.6200000000003,191.0,2672.09,503.64,21.560000000000002,61966.909999999996,675.4699999999998,25.278714414559385,0.8925233644859814,1.3383067383878753
6785,PALM BAY INTERNATIONAL INC,29714,Planeta La Segreta Rosso,7.23,10.99,750.0,276.0,1995.48,197.0,1805.0300000000007,936.9800000000005,21.950000000000006,13605.409999999998,-190.44999999999936,-10.55107117333226,0.7137681159420289,0.9045593040271016
9552,M S WALKER INC,920,Sobieski Vodka,7.57,9.99,1000.0,263.0,1990.9099999999992,262.0,2617.38,529.47,275.09999999999997,55551.819999999985,626.4700000000009,23.93500370599611,0.9961977186311787,1.3146651531209352
10754,PERFECTA WINES,27325,Canoe Ridge Cab Svgn Col Vly,7.89,11.99,750.0,252.0,1988.2800000000004,80.0,959.2000000000002,491.5900000000001,8.910000000000002,28720.52,-1029.0800000000004,-107.28523769808176,0.31746031746031744,0.4824270223509767
9552,M S WALKER INC,15643,Poseidons Vyd Molnar Pnt Nr,13.69,21.49,750.0,145.0,1985.05,139.0,2778.6099999999997,239.87999999999997,15.63,55551.819999999985,793.5599999999997,28.55960354277858,0.9586206896551724,1.3997682678018184
8112,MOET HENNESSY USA INC,10162,Veuve Clicquot Brut Yellow,165.4,241.49,3000.0,12.0,1984.8000000000002,10.0,2414.9,1931.92,4.5,48347.26,430.0999999999999,17.810261294463533,0.8333333333333334,1.2166968964127367
2000,SOUTHERN WINE & SPIRITS NE,16045,Entwine Merlot,6.75,9.79,750.0,294.0,1984.5,156.0,1527.2399999999998,587.4,17.43,19016.59,-457.2600000000002,-29.940284434666474,0.5306122448979592,0.7695842781557066
